form,tags
gaspard,
gaspards,['plural']
gaspareau,
gaspareaux,['plural']
gasparot,
gasparots,['plural']
gaspereau,
gaspereaux,['plural']
gaspi,
gaspillage,
gaspillages,['plural']
gaspilleur,['masculine']
gaspilleurs,['plural']
gaspilleuse,['feminine']
gaspilleuses,['plural']
gaspis,['plural']
gassendiste,
gassendistes,['plural']
gastralgie,
gastralgies,['plural']
gastrectomie,
gastrectomies,['plural']
gastricité,
gastrinome,
gastrinomes,['plural']
gastrite,
gastrites,['plural']
gastro,
gastro-entérite,
gastro-entérites,['plural']
gastro-entérologie,
gastro-entérologies,['plural']
gastro-entérologue,
gastro-entérologues,['plural']
gastroentérologie,
gastroentérologies,['plural']
gastroentérologue,
gastroentérologues,['plural']
gastromancie,
gastronome,
gastronomes,['plural']
gastronomie,
gastronomies,['plural']
gastropode,
gastropodes,['plural']
gastroscope,
gastroscopes,['plural']
gastroscopie,
gastroscopies,['plural']
gastrosophie,
gastrosophies,['plural']
gastrotomie,
gastrotomies,['plural']
gastéropode,
gastéropodes,['plural']
gateway,
gateways,['plural']
gattopardisme,
gattopardismes,['plural']
gau,
gauchard,
gaucharde,['feminine']
gauchardes,['plural']
gauchards,['plural']
gauche,
gaucher,
gaucherie,
gaucheries,['plural']
gauchers,['plural']
gauches,['plural']
gauchisme,
gauchismes,['plural']
gauchissement,
gauchissements,['plural']
gauchiste,
gauchistes,['plural']
gaucho,
gauchos,['plural']
gauchère,['feminine']
gauchères,['plural']
gaude,
gaudes,['plural']
gaudriole,
gaudrioles,['plural']
gaufre,
gaufres,['plural']
gaufrette,
gaufrettes,['plural']
gaufrier,
gaufriers,['plural']
gaufrure,
gaule,
gaules,['plural']
gaullisme,
gaulliste,
gaullistes,['plural']
gaulois,
gauloiserie,
gauloiseries,['plural']
gaultheria,
gaultherias,['plural']
gaulthérine,
gaupe,
gaupes,['plural']
gaur,
gaurs,['plural']
gauscisme,
gauscismes,['plural']
gausserie,
gausseries,['plural']
gausseur,
gausseurs,['plural']
gaux,['plural']
gavage,
gavages,['plural']
gavial,
gaviaux,['plural']
gavotte,
gavottes,['plural']
gavroche,
gavroches,['plural']
gay,
gayal,
gayals,['plural']
gays,['plural']
gaytitude,
gaytitudes,['plural']
gaz,['plural']
gaz carbonique,
gaz d'échappement,['plural']
gaz de houille,
gaz de pétrole liquéfié,
gaz hilarant,
gaz hilarants,['plural']
gaz lacrymogène,
gaz naturel,
gaz naturel liquéfié,
gaz naturel liquéfiés,
gaz naturels,['plural']
gaz noble,
gaz nobles,['plural']
gaz à effet de serre,['plural']
gazage,
gazages,['plural']
gaze,
gazelle,
gazelles,['plural']
gazes,['plural']
gazetier,['masculine']
gazetiers,['plural']
gazetière,['feminine']
gazetières,['plural']
gazette,
gazettes,['plural']
gazier,
gaziers,['plural']
gazinière,
gazinières,['plural']
gazière,['feminine']
gazières,['plural']
gazoduc,
gazoducs,['plural']
gazogène,
gazogènes,['plural']
gazole,
gazoles,['plural']
gazomètre,
gazomètres,['plural']
gazométrie,
gazométries,['plural']
gazon,
gazons,['plural']
gazouillement,
gazouillements,['plural']
gazouillis,['plural']
gazé,
gazéificateur,
gazéificateurs,['plural']
gazéification,
gazéifications,['plural']
gazéifieur,
gazéifieurs,['plural']
gazéité,
gazéités,['plural']
gazés,['plural']
gaélique,
gaélique irlandais,
gaélique écossais,
gaîté,
gaîtés,['plural']
gaïac,
gaïacol,
gaïacs,['plural']
gaïme,
gaïmes,['plural']
gbaka,
gbakas,['plural']
gban,
geai,
geai des chênes,
geais,['plural']
geais des chênes,['plural']
gecko,
geckos,['plural']
geek,
geeks,['plural']
geignement,
geignements,['plural']
geindre,
geindres,['plural']
geisha,
geishas,['plural']
gel,
gel douche,
gel hydroalcoolique,
gels,['plural']
gels douche,['plural']
gels hydroalcooliques,['plural']
gelure,
gelures,['plural']
gelée,
gelée blanche,
gelée royale,
gelées,['plural']
gelées blanches,['plural']
gelées royales,['plural']
gemme,
gemmes,['plural']
gemmologie,
gemmologies,['plural']
gemmologiste,
gemmologistes,['plural']
gemmothérapie,
gemmothérapies,['plural']
gemmule,
gemmules,['plural']
gencive,
gencives,['plural']
gendarme,
gendarmerie,
gendarmeries,['plural']
gendarmes,['plural']
gendarmette,
gendarmettes,['plural']
gendre,
gendres,['plural']
genette,
genettes,['plural']
genièvre,
genièvres,['plural']
genou,
genouillère,
genouillères,['plural']
genoux,['plural']
genre,
genre humain,
genres,['plural']
gens,['plural']
gens de lettres,['plural']
gens de peu,
gens du voyage,
gent,
gentamicine,
gentamicines,['plural']
gentiamarine,
gentiane,
gentianes,['plural']
gentil,
gentilhomme,
gentilhommes,
gentilhommière,
gentilhommières,['plural']
gentilistique,
gentilité,
gentillefemme,['feminine']
gentillesse,
gentillesses,['plural']
gentillâtre,
gentillâtres,['plural']
gentils,['plural']
gentilshommes,['plural']
gentilé,
gentilés,['plural']
gentiopicrine,
gentisine,
gentleman,
gentlemans,['plural']
gentlemen,['plural']
gentrification,
gentrifications,['plural']
gents,['plural']
genèse,
genèses,['plural']
genévrier,
genévriers,['plural']
genêt,
genêts,['plural']
geochronologies,
geoduck,
geoducks,['plural']
geomancien,
geomancienne,['feminine']
geomanciens,['plural']
gerbe,
gerbes,['plural']
gerbeuse,
gerbeuses,['plural']
gerbier,
gerbiers,['plural']
gerbille,
gerbilles,['plural']
gerboise,
gerboises,['plural']
gerfaut,
gerfauts,['plural']
germandrée,
germandrées,['plural']
germanisation,
germanisations,['plural']
germanisme,
germanismes,['plural']
germaniste,
germanistes,['plural']
germanité,
germanités,['plural']
germanium,
germanomanie,
germanomanies,['plural']
germanophile,
germanophiles,['plural']
germanophobe,
germanophobes,['plural']
germanophone,
germanophones,['plural']
germanène,
germe,
germes,['plural']
germicide,
germicides,['plural']
germinal,
germinals,['plural']
germinateur,
germinateurs,['plural']
germination,
germinations,['plural']
gerzeau,
gerzeaux,['plural']
gerçure,
gerçures,['plural']
gesse,
gesses,['plural']
gessette,
gessettes,['plural']
gestaltisme,
gestaltismes,['plural']
gestation,
gestation pour autrui,
gestationnel,
gestationnelle,"['feminine', 'singular']"
gestationnelles,"['feminine', 'plural']"
gestationnels,"['masculine', 'plural']"
gestations,['plural']
geste,
geste barrière,
geste commercial,
geste-barrière,
gestes,['plural']
gestes barrières,['plural']
gestes commerciaux,['plural']
gestes-barrières,['plural']
gesticulation,
gesticulations,['plural']
gestion,
gestion des risques,
gestionnaire,
gestionnaires,['plural']
gestions,['plural']
gestions des risques,['plural']
gestuelle,
gestuelles,['plural']
getter,
getters,['plural']
geurre,
gewurztraminer,
gewurztraminers,['plural']
geyser,
geysers,['plural']
geôle,
geôles,['plural']
geôlier,
geôliers,['plural']
geôlière,['feminine']
geôlières,['plural']
ghassoul,
ghassouls,['plural']
ghazi,
ghazis,['plural']
ghetti,['plural']
ghetto,
ghettos,['plural']
ghettoïsation,
ghettoïsations,['plural']
ghourd,
ghourds,['plural']
ghréline,
ghrélines,['plural']
giaour,
giaours,['plural']
gibbon,
gibbons,['plural']
gibbosité,
gibbosités,['plural']
gibbsite,
gibbsites,['plural']
gibecière,
gibecières,['plural']
gibelotte,
gibelottes,['plural']
giberne,
gibernes,['plural']
gibet,
gibets,['plural']
gibier,
gibier de potence,
gibiers,['plural']
gibiers de potence,['plural']
gibioctet,
gibioctets,['plural']
giboulée,
giboulées,['plural']
gibus,['plural']
gicleur,
gicleurs,['plural']
giclée,
giclées,['plural']
gifle,
gifles,['plural']
gigaflop,
gigaflops,['plural']
gigakatal,
gigakatals,
gigakataux,['plural']
gigantisme,
gigantisme abyssal,
gigantisme insulaire,
gigantismes,['plural']
gigantomachie,
gigantomachies,['plural']
gigaoctet,
gigaoctets,['plural']
gigaseconde,
gigasecondes,['plural']
gigaélectronvolt,
gigaélectronvolts,['plural']
gigolette,
gigolettes,['plural']
gigolo,
gigolos,['plural']
gigot,
gigoteuse,
gigoteuses,['plural']
gigots,['plural']
gigue,
gigues,['plural']
gilde,
gildes,['plural']
gilet,
gilet de sauvetage,
gilet jaune,
gilet pare-balles,
gilets,['plural']
gilets de sauvetage,['plural']
gilets jaunes,['plural']
gilets pare-balles,['plural']
gillotage,
gillotages,['plural']
gimmick,
gimmicks,['plural']
gin,
gineste,
ginestes,['plural']
gingembre,
gingembres,['plural']
gingeolier,
gingeoliers,['plural']
gingivite,
gingivites,['plural']
gingivostomatite,
gingivostomatites,['plural']
ginglyme,
ginglymes,['plural']
gingérol,
gingérols,['plural']
ginkgo,
ginkgos,['plural']
gins,['plural']
ginseng,
ginsengs,['plural']
girafe,
girafeau,
girafeaux,['plural']
girafes,['plural']
girafon,
girafons,['plural']
girandole,
girandoles,['plural']
girasol,
girasols,['plural']
giratoire,
giratoires,['plural']
giraumon,
giraumons,['plural']
girevoy,
girl,
girls,['plural']
girobroyeur,
girobroyeurs,['plural']
girofle,
girofles,['plural']
giroflier,
girofliers,['plural']
giroflée,
giroflées,['plural']
girolle,
girolles,['plural']
giron,
girons,['plural']
girophare,
girophares,['plural']
girouette,
girouettes,['plural']
gisement,
gisements,['plural']
gispet,
gispets,['plural']
gitan,
gitans,['plural']
giton,
gitons,['plural']
givrage,
givrages,['plural']
givre,
givres,['plural']
glabelle,
glabelles,['plural']
glace,
glace carbonique,
glace sèche,
glacerie,
glaceries,['plural']
glaces,['plural']
glaciation,
glaciations,['plural']
glacier,
glaciers,['plural']
glaciologie,
glaciologies,['plural']
glaciologue,
glaciologues,['plural']
glacière,
glacières,['plural']
gladiateur,
gladiateure,['feminine']
gladiateurs,['plural']
gladiatrice,['feminine']
gladiatrices,['plural']
glaire,
glaires,['plural']
glairine,
glairines,['plural']
glaise,
glaises,['plural']
glaisière,
glaisières,['plural']
glaive,
glaives,['plural']
glamour,
glanage,
glanages,['plural']
gland,
glande,
glande lacrymale,
glande mammaire,
glande pinéale,
glande salivaire,
glande surrénale,
glandes,['plural']
glandes lacrimales,['plural']
glandes mammaires,['plural']
glandes pinéales,['plural']
glandes salivaires,['plural']
glandes surrénales,['plural']
glandeur,['masculine']
glandeurs,['plural']
glandeuse,['feminine']
glandeuses,['plural']
glands,['plural']
glandule,
glandules,['plural']
glane,
glanes,['plural']
glaneur,
glaneurs,['plural']
glaneuse,['feminine']
glaneuses,['plural']
glapissement,
glapissements,['plural']
glas,['plural']
glaucienne,
glauciennes,['plural']
glaucier,
glauciers,['plural']
glaucière,
glaucières,['plural']
glaucome,
glaucomes,['plural']
glauconie,
glauconies,['plural']
glauconite,
glauconites,['plural']
glaucophane,
glaucophanes,['plural']
glaviot,
glaviots,['plural']
glaçage,
glaçages,['plural']
glaçon,
glaçons,['plural']
glaçure,
glaçures,['plural']
glaïeul,
glaïeuls,['plural']
glette,
glettes,['plural']
glie,
glies,['plural']
gliome,
gliomes,['plural']
glissade,
glissades,['plural']
glissando,
glissandos,['plural']
glisse,
glissement,
glissement de terrain,
glissements,['plural']
glissements de terrain,['plural']
glisses,['plural']
glisseur,
glisseurs,['plural']
glisseuse,['feminine']
glisseuses,['plural']
glissière,
glissières,['plural']
glissoire,
glissoires,['plural']
globalisation,
globalisations,['plural']
globaliste,
globalistes,['plural']
globalité,
globalités,['plural']
globe,
globe-trotter,
globe-trotters,['plural']
globes,['plural']
globetrotteur,
globetrotteurs,['plural']
globine,
globines,['plural']
globish,
globule,
globule blanc,
globule rouge,
globules,['plural']
globules blancs,['plural']
globules rouges,['plural']
globulin,
globuline,
globulines,['plural']
globulins,['plural']
globulinurie,
globulinuries,['plural']
glockenspiel,
glockenspiels,['plural']
gloire,
gloires,['plural']
glomaline,
glomalines,['plural']
glomérule,
glomérules,['plural']
glomérulonéphrite,
glomérulonéphrites,['plural']
gloriette,
gloriettes,['plural']
glorification,
glorifications,['plural']
gloriole,
glorioles,['plural']
glose,
gloses,['plural']
glossaire,
glossaires,['plural']
glossectomie,
glossectomies,['plural']
glossite,
glossites,['plural']
glossographie,
glossographies,['plural']
glossolalie,
glossolalies,['plural']
glossologie,
glossologies,['plural']
glossophytie,
glossophyties,['plural']
glossotomie,
glossotomies,['plural']
glotte,
glottes,['plural']
glottochronologie,
glottochronologies,['plural']
gloubi-boulga,
gloubi-boulgas,['plural']
glouglou,
glouglous,['plural']
glougloutement,
glougloutements,['plural']
glouglouteur,
glouglouteurs,['plural']
glougloux,
gloussement,
gloussements,['plural']
glouton,
gloutonne,['feminine']
gloutonnerie,
gloutonneries,
gloutons,['plural']
glu,
glucane,
glucanes,['plural']
glucide,
glucides,['plural']
glucinium,
glucocorticoïde,
glucocorticoïdes,['plural']
glucogalline,
glucomètre,
glucomètres,['plural']
gluconéogenèse,
gluconéogenèses,['plural']
glucosane,
glucosanes,['plural']
glucosazone,
glucosazones,['plural']
glucose,
glucoses,['plural']
glucoside,
glucosides,['plural']
glucuroconjugaison,
glucuroconjugaisons,['plural']
gluino,
gluinos,['plural']
glume,
glumelle,
glumelles,['plural']
glumes,['plural']
gluon,
gluons,['plural']
glus,['plural']
glutamate,
glutamates,['plural']
glutaraldéhyde,
glutathion,
glutathions,
glutathiosélénol,
glutathiosélénols,['plural']
gluten,
glutens,['plural']
gluténine,
gluténines,['plural']
glycine,
glycines,['plural']
glycinémie,
glycinémies,['plural']
glycocolle,
glycocolles,['plural']
glycogenèse,
glycogenèses,['plural']
glycogène,
glycogénie,
glycogénies,['plural']
glycogénogenèse,
glycogénogenèses,['plural']
glycogénolyse,
glycogénolyses,['plural']
glycogénose,
glycogénoses,['plural']
glycolaldéhyde,
glycolase,
glycolases,['plural']
glycolipide,
glycolipides,['plural']
glycolyse,
glycolyses,['plural']
glycomètre,
glycomètres,['plural']
glycoprotéine,
glycoprotéines,['plural']
glycorégulation,
glycorégulations,['plural']
glycosaminoglycane,
glycosaminoglycanes,['plural']
glycosphingolipide,
glycosphingolipides,['plural']
glycosurie,
glycosuries,['plural']
glycémie,
glycémies,['plural']
glycéraldéhyde,
glycéraldéhydes,['plural']
glycérate,
glycérates,['plural']
glycéride,
glycérides,['plural']
glycérine,
glycérines,['plural']
glycérol,
glycérols,['plural']
glycérophosphate,
glycérophosphates,['plural']
glycérophosphatide,
glycérophosphatides,['plural']
glycérophospholipide,
glycérophospholipides,['plural']
glycérose,
glycéroses,['plural']
glycéryle,
glyphe,
glyphes,['plural']
glyphosate,
glyptique,
glyptiques,['plural']
glyptodon,
glyptodons,['plural']
glyptodonte,
glyptodontes,['plural']
glyptographie,
glyptographies,['plural']
glyptothèque,
glyptothèques,['plural']
glèbe,
glèbes,['plural']
glène,
glènes,['plural']
gnaphale,
gnaphales,['plural']
gnaque,
gnaques,['plural']
gnard,
gnards,['plural']
gnathosome,
gnathosomes,['plural']
gniape,
gniapes,['plural']
gniard,
gniards,['plural']
gnocchi,
gnocchis,['plural']
gnochon,
gnochonne,['feminine']
gnochons,['plural']
gnognote,
gnognotes,['plural']
gnognotte,
gnognottes,['plural']
gnome,
gnomes,['plural']
gnomide,
gnomides,['plural']
gnomon,
gnon,
gnons,['plural']
gnose,
gnoses,['plural']
gnosticisme,
gnosticismes,['plural']
gnostique,
gnostiques,['plural']
gnoséologie,
gnoséologies,['plural']
gnou,
gnouf,
gnoufs,['plural']
gnous,['plural']
gnôle,
gnôles,['plural']
go,['plural']
goal,
goalball,
goals,['plural']
gobe-mouche,
gobe-mouches,['plural']
gobelet,
gobelets,['plural']
gobelin,
gobelins,['plural']
gobemouche,
gobemouche gris,
gobemouche noir,
gobemouches,['plural']
gobemouches gris,['plural']
gobemouches noirs,['plural']
goberge,
goberges,['plural']
gobetage,
gobetages,['plural']
gobeur,['masculine']
gobeurs,['plural']
gobeuse,['feminine']
gobeuses,['plural']
godasse,
godasses,['plural']
goddam,
goddams,['plural']
gode,
godelureau,
godelureaus,
godelureaux,['plural']
godemichet,
godemichets,['plural']
godemiché,
godemichés,['plural']
godes,['plural']
godet,
godets,['plural']
godille,
godilles,['plural']
godillot,
godillots,['plural']
godmiché,
godmichés,['plural']
goethite,
goethites,['plural']
gogo,
gogol,
gogole,['feminine']
gogoles,['plural']
gogolplex,['plural']
gogols,['plural']
gogos,['plural']
gogue,
goguenarderie,
goguenarderies,['plural']
gogues,['plural']
goguette,
goguettes,['plural']
goguettier,
goguettiers,['plural']
goinfre,
goinfrerie,
goinfreries,['plural']
goinfres,['plural']
goitre,
goitres,['plural']
goja,
gojas,['plural']
golf,['plural']
